id,split,text,label,label_name
RD-02555,train,富含维生素C、B族维生素等不耐热营养素的蔬菜，生吃更能保留营养，所以建议彻底洗净后生吃。,0,非谣言
RD-02556,train,舞蹈是一种有效训练方式,0,非谣言
RD-02557,train,佩戴眼镜后不能再恢复裸眼,1,谣言
RD-02558,train,吃抗过敏药不一定会产生依赖,0,非谣言
RD-02559,train,喝咖啡会致癌,1,谣言
RD-02560,train,牙齿不整齐影响智商,1,谣言
RD-02561,train,疫苗是跨国集团操控社会的工具,1,谣言
RD-02562,train,眼睛需要矫正时应及时配镜,0,非谣言
RD-02563,train,吃香蕉不能润肠通便,0,非谣言
RD-02564,train,肿瘤复发都是医院治疗不当,1,谣言
RD-02565,train,晒黑后涂牛奶能变白,1,谣言
RD-02566,train,初夜不出血代表女性有问题,1,谣言
RD-02567,train,睡前建立仪式感有助放松和入眠,0,非谣言
RD-02568,train,喝醋不能软化血管也不能预防心梗,0,非谣言
RD-02569,train,适度自慰是正常的性行为表达方式,0,非谣言
RD-02570,train,只吃素就不会得传染病,1,谣言
RD-02571,train,心理病人没法控制自己行为,1,谣言
RD-02572,train,泡沫尿并不一定意味着肾脏有问题。大多数情况下，它可能是由于日常生活中的无害因素引起的，如高蛋白饮食、尿液浓度高、尿液流速快或站立排尿时与马桶水面接触剧烈等,0,非谣言
RD-02573,train,化疗是治疗癌症的重要手段之一,0,非谣言
RD-02574,train,喝稀饭吃面条养胃,1,谣言
RD-02575,train,多吃红糖红枣能补血,1,谣言
RD-02576,train,熬夜只要补觉就能恢复,1,谣言
RD-02577,train,规律生活习惯对睡眠质量至关重要,0,非谣言
RD-02578,train,艾滋病感染后有一个窗口期,0,非谣言
RD-02579,train,感到焦虑是因为你太无能,1,谣言
RD-02580,train,运动只靠坚持，不讲方法,1,谣言
RD-02581,train,儿童睡眠不足会影响生长激素分泌,0,非谣言
RD-02582,train,代餐食品应科学评估成分是否满足基础代谢,0,非谣言
RD-02583,train,睡觉脚朝西不吉利,1,谣言
RD-02584,train,使用安全套会致癌,1,谣言
RD-02585,train,打手枪导致肾功能衰竭,1,谣言
RD-02586,train,低脂肪饮食未必更健康关键在脂肪种类,0,非谣言
RD-02587,train,近视手术安全有效需个体评估,0,非谣言
RD-02588,train,性病可发生于任何性取向的人群,0,非谣言
RD-02589,train,晚睡早起比早睡早起更有效率,1,谣言
RD-02590,train,心理问题可以通过治疗得到有效缓解或治愈,0,非谣言
RD-02591,train,慢性病就是养不好只能靠药拖着,1,谣言
RD-02592,train,“体寒”不是现代医学诊断标准,0,非谣言
RD-02593,train,药酒泡得越久药效越强,1,谣言
RD-02594,train,艾灸存在烫伤等风险不可频繁无序操作,0,非谣言
RD-02595,train,近视手术会掉视力,1,谣言
RD-02596,train,儿童营养需求需在专业指导下补充,0,非谣言
RD-02597,train,晚上看手机屏幕没关系,1,谣言
RD-02598,train,隔着玻璃晒太阳无法促进人体对钙的吸收,0,非谣言
RD-02599,train,适度运动可改善癌症患者体能与生活质量,0,非谣言
RD-02600,train,倒头就睡代表身体健康,1,谣言
RD-02601,train,正常食用腐乳不会致癌,0,非谣言
RD-02602,train,无籽水果不是打了避孕药。,0,非谣言
RD-02603,train,每天眼药水代替休息也可以,1,谣言
RD-02604,train,自残行为通常源于极度痛苦需支持与干预,0,非谣言
RD-02605,train,熬夜可能加重眼干、疲劳与近视风险,0,非谣言
RD-02606,train,野生鱼不一定更好,0,非谣言
RD-02607,train,鸡蛋每天最多只能吃一个,1,谣言
RD-02608,train,打哈欠会把脑子氧化,1,谣言
RD-02609,train,中药调经一定有效,1,谣言
RD-02610,train,感冒了出汗就会好,1,谣言
RD-02611,train,性冷淡可通过医疗咨询与伴侣沟通改善,0,非谣言
RD-02612,train,减肥越快效果越好,1,谣言
RD-02613,train,跑步后不能马上喝水,1,谣言
RD-02614,train,边走路边喝水伤肾,1,谣言
RD-02615,train,跳舞可提高心肺和协调性,0,非谣言
RD-02616,train,跳绳有助心肺但不会直接增高,0,非谣言
RD-02617,train,面色苍白就是贫血,1,谣言
RD-02618,train,降压药不成瘾长期使用是控制手段之一,0,非谣言
RD-02619,train,运动后食欲变化因人而异,0,非谣言
RD-02620,train,不出汗说明运动无效,1,谣言
RD-02621,train,个别人可能对精液蛋白质过敏较为罕见,0,非谣言
RD-02622,train,连续熬夜几天没事只要之后休息,1,谣言
RD-02623,train,正规疫苗均经过国家药监审批核发,0,非谣言
RD-02624,train,经络不通百病皆生,1,谣言
RD-02625,train,百会穴常用于宁神醒脑但不是智力治疗点,0,非谣言
RD-02626,train,走路驼背能消耗热量,1,谣言
RD-02627,train,耐力训练与抗阻训练结合更有利于减脂塑形,0,非谣言
RD-02628,train,高钙奶含有更多的钙，但其钙质多为添加的碳酸钙或乳酸钙，吸收率低，补钙效果不显著,0,非谣言
RD-02629,train,癌细胞怕氧气常做深呼吸能治病,1,谣言
RD-02630,train,焦虑说明你不成熟,1,谣言
RD-02631,train,指甲上的月牙是健康晴雨表,1,谣言
RD-02632,train,关节炎的发病机制较为复杂，可能与免疫、遗传、感染、代谢等多个因素有关，因此并不能说关节炎就是由湿冷天气引起的。,0,非谣言
RD-02633,train,穿红衣服能驱邪气,1,谣言
RD-02634,train,感冒就是病毒感染吃抗生素能好,1,谣言
RD-02635,train,不戴眼镜可以“锻炼”眼睛,1,谣言
RD-02636,train,手脚发凉就是气血不通,1,谣言
RD-02637,train,剖腹产的孩子免疫力差,1,谣言
RD-02638,train,夏季吃荔枝补气血,1,谣言
RD-02639,train,瑜伽可配合其他训练构建全面体能,0,非谣言
RD-02640,train,馒头冷冻超过两天会有黄曲霉毒素，会致癌,1,谣言
RD-02641,train,鸡蛋壳的颜色和鸡的品种有关，与营养价值没有关联,0,非谣言
RD-02642,train,坐飞机会导致中耳炎,1,谣言
RD-02643,train,生姜红糖水能治所有感冒,1,谣言
RD-02644,train,合理隔离是切断传播链的重要手段,0,非谣言
RD-02645,train,经常睡午觉会变胖,1,谣言
RD-02646,train,红枣和虾同食会引发皮炎,1,谣言
RD-02647,train,童年经历可能深远影响成年心理,0,非谣言
RD-02648,train,性交时间越长越健康,1,谣言
RD-02649,train,喝碱性水能逆转癌症,1,谣言
RD-02650,train,疫苗有毒应避免注射,1,谣言
RD-02651,train,不饿的时候不吃饭就一定不会胖,1,谣言
RD-02652,train,天气冷骨头会变脆,1,谣言
RD-02653,train,睡眠困难可通过行为疗法改善,0,非谣言
RD-02654,train,轻度散光需关注高散光应及时矫正,0,非谣言
RD-02655,train,并不是运动半小时以上才有效果,0,非谣言
RD-02656,train,热水泡脚等于补阳气,1,谣言
RD-02657,train,小番茄是转基因产物,1,谣言
RD-02658,train,焦虑只是懒惰的表现,1,谣言
RD-02659,train,断骨增高不能帮助快速长高,0,非谣言
RD-02660,train,孩子长不高是因为不补钙,1,谣言
RD-02661,train,卧室放绿植有助于睡眠,1,谣言
RD-02662,train,节食三天可以瘦一圈,1,谣言
RD-02663,train,深色蔬菜富含抗氧化物可适当摄入,0,非谣言
RD-02664,train,乳糖不耐受不等于不能喝奶,0,非谣言
RD-02665,train,喝红酒能抗氧化还能减肥,1,谣言
RD-02666,train,拔罐出紫印说明体内湿寒重,1,谣言
RD-02667,train,癌症是手术引发扩散的,1,谣言
RD-02668,train,初学者可自学入门后再考虑教练指导,0,非谣言
RD-02669,train,晚饭不吃就一定能瘦下来,1,谣言
RD-02670,train,用酸奶灌肠可以清除脂肪,1,谣言
RD-02671,train,降压药可以按照正常服药时间服完后再进行体检，避免造成血压波动过大，还可同时评估降压药物的治疗效果；而有些需要随餐服用的降糖药则不应空腹服用，一般建议随身携带降糖药，待完成空腹项目后进餐时服用，这样既保证了服药效果，又检测了真实的空腹血糖。,0,非谣言
RD-02672,train,糖尿病患者需结合血糖、饮食、运动动态管理,0,非谣言
RD-02673,train,红肉适量摄入有利补铁不等于不健康,0,非谣言
RD-02674,train,吃酱油会变黑，喝牛奶能美白。,1,谣言
RD-02675,train,心理问题可通过早期干预有效缓解,0,非谣言
RD-02676,train,果汁含糖量高不建议代替水果摄入,0,非谣言
RD-02677,train,冰箱里的水不能直接喝,1,谣言
RD-02678,train,碳水是脑部和身体的主要能量来源不应完全剔除,0,非谣言
RD-02679,train,疫苗无法真正防病,1,谣言
RD-02680,train,空腹运动需谨慎避免低血糖风险,0,非谣言
RD-02681,train,游泳可增强肌耐力改善姿态,0,非谣言
RD-02682,train,大蒜虽含抗菌成分但不能代替治疗,0,非谣言
RD-02683,train,心理疾病可与躯体疾病同时发生需协同治疗,0,非谣言
RD-02684,train,核酸阳性需结合症状判断是否为新冠,0,非谣言
RD-02685,train,早餐摄入蛋白质有助于增强饱腹感和控制体重,0,非谣言
RD-02686,valid,吃核桃补脑越多越聪明,1,谣言
RD-02687,valid,年轻人同样可能感染并传播病毒,0,非谣言
RD-02688,valid,认知失调常是焦虑抑郁的重要诱因,0,非谣言
RD-02689,valid,不发烧就没有传染性,1,谣言
RD-02690,valid,咳嗽久了就是“肾不纳气”,1,谣言
RD-02691,valid,疫苗可诱发慢性病,1,谣言
RD-02692,valid,出汗是体温调节不能清除病毒,0,非谣言
RD-02693,valid,每天喷酒精全身能预防病毒,1,谣言
RD-02694,valid,性冷淡可能与多种心理或生理因素相关,0,非谣言
RD-02695,valid,安全套可有效预防多种性传播疾病,0,非谣言
RD-02696,valid,吃冰会伤胃,1,谣言
RD-02697,valid,足底按摩可以诊断五脏六腑,1,谣言
RD-02698,valid,膳食不规律可能导致代谢紊乱,0,非谣言
RD-02699,valid,蒸桑拿可以彻底排出体内毒素,1,谣言
RD-02700,valid,只要锻炼肌肉就能减少脂肪,1,谣言
RD-02701,valid,泡脚时间越长减脂越明显,1,谣言
RD-02702,valid,碳酸饮料零卡就是健康饮料,1,谣言
RD-02703,valid,戴两层避孕套更保险,1,谣言
RD-02704,valid,吃海参提高免疫力可防癌,1,谣言
RD-02705,valid,节奏一致的睡前活动可促进入眠,0,非谣言
RD-02706,valid,精液是“元气”，射多了会虚,1,谣言
RD-02707,valid,癌症是被“切”出来的,1,谣言
RD-02708,valid,婴儿舌苔白是消化不好,1,谣言
RD-02709,valid,肝火旺会导致脾气暴躁,1,谣言
RD-02710,valid,推拿手法应有资质专业人员进行,0,非谣言
RD-02711,valid,养生从断食开始,1,谣言
RD-02712,valid,艾灸刺激性强部分人可能皮肤反应,0,非谣言
RD-02713,valid,避孕药副作用因人而异通常可逆,0,非谣言
RD-02714,valid,高血压不能吃盐一点也不能,1,谣言
RD-02715,valid,每天喝8杯水才能排毒,1,谣言
RD-02716,valid,体寒的人一定不能吃冷饮,1,谣言
RD-02717,valid,疫苗是药厂的敛财工具,1,谣言
RD-02718,valid,自然感染风险高且不可控不优于接种疫苗,0,非谣言
RD-02719,valid,心理疾病并不罕见也不等于“疯”,0,非谣言
RD-02720,valid,喝红枣水有助减肥,1,谣言
RD-02721,valid,眼皮跳多为肌肉疲劳与心脏无直接关联,0,非谣言
RD-02722,valid,馒头面条和大米的升糖指数没有太大差别,0,非谣言
RD-02723,valid,大脑晚上自动“重启”不睡也无碍,1,谣言
RD-02724,valid,蛋白质应来源多样包括动物植物来源,0,非谣言
RD-02725,valid,没有插入也可能因体液接触导致怀孕,0,非谣言
RD-02726,valid,口香糖千万别吞下去，会黏住肠子,1,谣言
RD-02727,valid,吃鱼就比吃肉健康,1,谣言
RD-02728,valid,吃核桃补脑、吃蚕豆护肾、吃木瓜丰胸、吃黄瓜壮阳,1,谣言
RD-02729,valid,疫苗为全球卫生组织一致推荐的公共健康手段,0,非谣言
RD-02730,valid,有毅力就不会得心理病,1,谣言
RD-02731,valid,只要不接触动物就不会得狂犬病,1,谣言
RD-02732,valid,躺着抖抖腿也能减肥,1,谣言
RD-02733,valid,按压迎香穴通鼻塞,1,谣言
RD-02734,valid,90%以上的蛋白质都在食材中，单纯靠喝汤来补充蛋白质和钙质是不够的，这可能导致老年人营养不良。,0,非谣言
RD-02735,valid,避孕套只能防怀孕不能防性病,1,谣言
RD-02736,valid,宝宝哭说明身体不好,1,谣言
RD-02737,valid,偏头痛是颈椎病导致的,1,谣言
RD-02738,valid,喝柠檬水不美白。,0,非谣言
RD-02739,valid,营养安全的角度来说，自热米饭和我们在家吃的大米饭是没有太大的差异,0,非谣言
RD-02740,valid,粗粮应搭配细粮适量摄入避免消化不良,0,非谣言
RD-02741,valid,癌症患者应均衡饮食保障营养供给,0,非谣言
RD-02742,valid,痘痘用牙膏涂能消,1,谣言
RD-02743,valid,保持卧室整洁安静有助放松与入睡,0,非谣言
RD-02744,valid,家庭支持有助心理康复但非唯一手段,0,非谣言
RD-02745,valid,空腹喝蜂蜜水最养胃,1,谣言
RD-02746,valid,心率应控制在适宜范围内,0,非谣言
RD-02747,valid,癌症是因为情绪不好得的,1,谣言
RD-02748,valid,用中药泡澡可以防病,1,谣言
RD-02749,valid,短睡者精力更旺盛,1,谣言
RD-02750,valid,疫苗里含有毒金属,1,谣言
RD-02751,valid,打疫苗后仍需保持防护措施,0,非谣言
RD-02752,valid,规律饮食和定时进餐有助于控制摄入总量,0,非谣言
RD-02753,valid,夜班工作只要白天补觉就没问题,1,谣言
RD-02754,valid,糖尿病患者需控制总碳水摄入而非完全禁食,0,非谣言
RD-02755,valid,中药材放得越多效果越好,1,谣言
RD-02756,valid,反式脂肪酸只是商家夸大,1,谣言
RD-02757,valid,只要情绪好就不会生病,1,谣言
RD-02758,valid,经常转手腕防治肩周炎,1,谣言
RD-02759,valid,老花眼不会近视,1,谣言
RD-02760,valid,拍打拉筋可以治百病,1,谣言
RD-02761,valid,20~40分钟有效训练可见益处,0,非谣言
RD-02762,valid,梦多就是睡眠质量差,1,谣言
RD-02763,valid,孕期必须吃双份饭,1,谣言
RD-02764,valid,心理问题要靠打击才能治好,1,谣言
RD-02765,valid,隐形眼镜戴久了不会有危害,1,谣言
RD-02766,valid,远视比近视严重,1,谣言
RD-02767,valid,体温检测设备安全无辐射,0,非谣言
RD-02768,valid,清晨锻炼需结合睡眠充足与晨间体能状况,0,非谣言
RD-02769,valid,规律运动加上健康饮食，是减重的关键。,0,非谣言
RD-02770,valid,癌症患者不能补营养容易“喂大”肿瘤,1,谣言
RD-02771,valid,锻炼时补水，运动饮料比白开水更好,1,谣言
RD-02772,valid,床垫硬度因人而异需适度支撑脊柱,0,非谣言
RD-02773,valid,忧郁是才子的专属,1,谣言
RD-02774,valid,自慰会让生殖器畸形,1,谣言
RD-02775,valid,疫苗不会导致不孕,0,非谣言
RD-02776,valid,多练重量会让女生变成金刚芭比,1,谣言
RD-02777,valid,大蒜能杀死体内细菌,1,谣言
RD-02778,valid,入睡前必须清空大脑,1,谣言
RD-02779,valid,柚子是天然燃脂食物,1,谣言
RD-02780,valid,疫苗成本远低于治疗重症所需费用,0,非谣言
RD-02781,valid,中药可辅助治疗但不能替代疫苗接种,0,非谣言
RD-02782,valid,高血压不能吃鸡蛋,1,谣言
RD-02783,valid,成人每日建议睡眠时间为7到9小时,0,非谣言
RD-02784,valid,醋泡花生能降血压。,1,谣言
RD-02785,valid,热身能降低受伤风险提升效率,0,非谣言
RD-02786,valid,不吃早餐更容易减肥,1,谣言
RD-02787,valid,近视手术后就能拥有“鹰眼”,1,谣言
RD-02788,valid,睡眠质量与皮肤健康密切相关,0,非谣言
RD-02789,valid,膳食纤维只能从蔬菜中获取,1,谣言
RD-02790,valid,安眠药不应长期依赖需遵医嘱使用,0,非谣言
RD-02791,valid,经络概念属于中医理论现代尚无解剖学依据,0,非谣言
RD-02792,valid,太阳越大越适合裸眼训练,1,谣言
RD-02793,valid,睡前摄入大量液体会增加夜间醒来频率,0,非谣言
RD-02794,valid,公共场所消毒液喷多了能防所有病毒,1,谣言
RD-02795,valid,蛋白质是恢复与增长的关键营养素,0,非谣言
RD-02796,valid,喝咖啡不影响晚上睡眠,1,谣言
RD-02797,valid,心血管疾病 感染性疾病 代谢性疾病 系统性疾病 甲亢等疾病易导致中暑,0,非谣言
RD-02798,valid,吃素不会缺营养还更容易减肥,1,谣言
RD-02799,valid,多数人术后视力稳定仍应注意用眼,0,非谣言
RD-02800,valid,早期筛查有助于发现癌前病变或早期癌,0,非谣言
RD-02801,valid,打呼噜是熟睡的标志,1,谣言
RD-02802,valid,接种疫苗是洗脑行为,1,谣言
RD-02803,valid,所有疫苗都含水银,1,谣言
RD-02804,valid,无糖不等于绝对不含糖,0,非谣言
RD-02805,valid,睡前喝牛奶助眠比安眠药还管用,1,谣言
RD-02806,valid,小叶增生可以喝豆浆。,0,非谣言
RD-02807,valid,适度性生活对怀孕无害,0,非谣言
RD-02808,valid,疫苗对社会弱势群体（老年人婴儿）尤为重要,0,非谣言
RD-02809,valid,精神分裂症等于多重人格,1,谣言
RD-02810,valid,早吃姜胜参汤 午吃姜病殃殃 晚吃姜见阎王,1,谣言
RD-02811,valid,按摩耳穴疗效未证实多属心理安慰,0,非谣言
RD-02812,valid,乳制品不是必须摄入的营养,1,谣言
RD-02813,valid,处女膜能判断女性贞洁,1,谣言
RD-02814,valid,吃枸杞越多越补肝肾,1,谣言
RD-02815,valid,隔夜菜有毒不能吃,1,谣言
RD-02816,valid,短时间手机使用也可能引发眼疲劳,0,非谣言
RD-02817,valid,刮痧可以排出体内毒素,1,谣言
RD-02818,valid,使用避孕套会影响性能力,1,谣言
RD-02819,valid,晚睡影响健康但不存在11点睡的绝对标准,0,非谣言
RD-02820,valid,吃碱性食物生男孩不靠谱。,0,非谣言
RD-02821,valid,哭多了视力会下降,1,谣言
RD-02822,valid,心理问题的人没救了,1,谣言
RD-02823,valid,阳虚体质的人不能喝水,1,谣言
RD-02824,valid,胎儿性别由染色体决定非由姿势控制,0,非谣言
RD-02825,valid,近视眼不能用电脑,1,谣言
RD-02826,valid,同一种类的有机蔬菜与普通蔬菜在维生素和微量元素含量上没有显著差异,0,非谣言
RD-02827,valid,中老年人可适当进行抗阻训练,0,非谣言
RD-02828,valid,老年人必须补钙,1,谣言
RD-02829,valid,做瑜伽等于不运动,1,谣言
RD-02830,valid,多吃苦瓜能降血糖,1,谣言
RD-02831,valid,早饭吃得少减肥更快,1,谣言
RD-02832,valid,传染病只是某些国家的问题,1,谣言
RD-02833,valid,眼罩可遮光助眠但不影响视力本质,0,非谣言
RD-02834,valid,食物传播病毒风险极小需良好烹饪习惯,0,非谣言
RD-02835,valid,香蕉不能空腹吃,1,谣言
RD-02836,valid,戴口罩不会引起中毒,0,非谣言
RD-02837,valid,手臂塑形需全身脂肪控制,0,非谣言
RD-02838,valid,买到的橘子果皮变蓝是发霉了，吃了会中毒，不能吃,1,谣言
RD-02839,valid,疫苗不会长期改变体内生物指标,0,非谣言
RD-02840,valid,晚睡晚起更符合现代节奏,1,谣言
RD-02841,valid,保健品只是一种具有保健功能的食品，不以治疗疾病为目的,0,非谣言
RD-02842,valid,心理健康影响生活质量和身体健康,0,非谣言
RD-02843,valid,心理咨询过程具结构化目标导向性,0,非谣言
RD-02844,valid,长期失眠会增加抑郁、焦虑风险,0,非谣言
RD-02845,valid,飞行时气压变化不会影响屈光状态,0,非谣言
RD-02846,valid,艾灸每天坚持做就能包治百病,1,谣言
RD-02847,valid,肿瘤标志物仅供参考不能单独诊断癌症,0,非谣言
RD-02848,valid,心理障碍可发生在任何年龄阶段,0,非谣言
RD-02849,valid,生姜泡脚能根治风湿病,1,谣言
RD-02850,valid,韭菜生蚝 各种动物腰子或鞭 不壮阳。,0,非谣言
RD-02851,valid,多吃碘盐能防辐射,1,谣言
RD-02852,valid,肚脐贴药非主流疗法证据支持有限,0,非谣言
RD-02853,valid,钙吸收需维生素D支持可通过阳光获得,0,非谣言
RD-02854,valid,常掏耳朵更健康,1,谣言
RD-02855,valid,HPV疫苗是安全有效的癌前预防手段,0,非谣言
RD-02856,valid,喝柠檬水可以美白皮肤,1,谣言
RD-02857,valid,只要控制饮食，运动可忽略,1,谣言
RD-02858,valid,训练时间重质量非越久越好,0,非谣言
RD-02859,valid,疫苗不会影响记忆或神经功能,0,非谣言
RD-02860,valid,温度突然上升会使冻疮恶化，冻疮部位受热会更加灼热、瘙痒，增加皮肤烫伤与破损的风险,0,非谣言
RD-02861,valid,泡脚能排脂肪减重,1,谣言
RD-02862,valid,HPV疫苗在全球已应用数亿剂安全性良好,0,非谣言
RD-02863,valid,无糖不等于无热量代糖食品仍需评估,0,非谣言
RD-02864,valid,心理教育可提升公众心理素养,0,非谣言
RD-02865,valid,豆类富含植物雌激素并非致癌物,0,非谣言
RD-02866,valid,自慰多了以后会“不举”,1,谣言
RD-02867,valid,咳嗽就是肺炎,1,谣言
RD-02868,valid,只要排毒就能治好一切慢性病,1,谣言
RD-02869,valid,配镜应根据医生评估是否需要,0,非谣言
RD-02870,valid,睡前泡脚可促进睡眠但不能治病,0,非谣言
RD-02871,valid,睡觉流口水说明缺维生素,1,谣言
RD-02872,valid,自慰不会影响正常发育,0,非谣言
RD-02873,valid,肌肉练得越多越容易胖,1,谣言
RD-02874,valid,慢性咽炎多为良性炎症不等于癌前病变,0,非谣言
RD-02875,valid,近视需科学评估与干预,0,非谣言
RD-02876,valid,反季节水果可以吃,0,非谣言
RD-02877,valid,眼干与泪液分泌、眼表健康密切相关,0,非谣言
RD-02878,valid,深夜用脑可能影响次日精力和记忆,0,非谣言
RD-02879,valid,孕妇可以吃螃蟹。,0,非谣言
RD-02880,valid,中医治疗糖尿病为辅助性质不替代药物,0,非谣言
RD-02881,valid,果蔬汁能代替三餐减肥,1,谣言
RD-02882,valid,膳食纤维有助肠道健康但摄入需适量,0,非谣言
RD-02883,valid,三高患者必须终身吃药,1,谣言
RD-02884,valid,心理问题就是“想开点”的事,1,谣言
RD-02885,valid,电视亮度、姿势、距离应合理设置,0,非谣言
RD-02886,valid,橘子和牛奶完全可以一起吃,0,非谣言
RD-02887,valid,癌症病人不可以吃鸡蛋,1,谣言
RD-02888,valid,饭后立即喝浓茶可能影响铁吸收,0,非谣言
RD-02889,valid,运动只靠毅力拼,1,谣言
RD-02890,valid,抽烟对女人危害比男人小,1,谣言
RD-02891,valid,薄荷油滴鼻子能通鼻塞,1,谣言
RD-02892,valid,喝水太多会水中毒,0,非谣言
RD-02893,valid,喝大骨汤能补钙防癌,1,谣言
RD-02894,valid,拉肚子就是在减肥,1,谣言
RD-02895,valid,熬夜和近视无关,1,谣言
RD-02896,valid,癌症化疗后不能晒太阳,1,谣言
RD-02897,valid,气虚的人吃参越多越好,1,谣言
RD-02898,valid,感冒时不能洗澡,1,谣言
RD-02899,valid,出血不是判定性行为的标准,0,非谣言
RD-02900,valid,只要身体干净就不会得病,1,谣言
RD-02901,valid,敲胆经尚无实证能减少脂肪,0,非谣言
RD-02902,valid,哑铃选择应根据个体能力进阶,0,非谣言
RD-02903,valid,粗粮打成粉，血糖生成指数会变高,0,非谣言
RD-02904,valid,喝豆浆不能丰胸。,0,非谣言
RD-02905,valid,感染过新冠仍有再次感染可能,0,非谣言
RD-02906,valid,水果空腹吃才有营养,1,谣言
RD-02907,valid,新冠病毒可以藏在头发里,1,谣言
RD-02908,valid,情绪管理是减肥中重要但常被忽略的一环,0,非谣言
RD-02909,valid,喝果汁 ≠ 吃水果。,0,非谣言
RD-02910,valid,性生活质量与时间长短无直接关系,0,非谣言
RD-02911,valid,常喝凉水会得关节炎,1,谣言
RD-02912,valid,不吃早餐可以保护胰岛,1,谣言
RD-02913,valid,性病传播需预防不能靠“洁身自好”判断,0,非谣言
RD-02914,valid,咳嗽就一定传染,1,谣言
RD-02915,valid,年纪大了就不能做力量训练,1,谣言
RD-02916,valid,心血管疾病预防需早期生活方式干预,0,非谣言
RD-02917,valid,显现腹肌需综合训练与体脂控制,0,非谣言
RD-02918,valid,血糖控制不当会增加视网膜肾病风险,0,非谣言
RD-02919,valid,长期自慰导致乳腺增生,1,谣言
RD-02920,valid,新冠需PCR检测确诊不能仅凭发热判断,0,非谣言
RD-02921,valid,病毒来源需科学调查不能主观臆断,0,非谣言
RD-02922,valid,中医能根治哮喘,1,谣言
RD-02923,valid,放屁太多是肝出问题,1,谣言
RD-02924,valid,红枣营养丰富但糖分高不宜过量,0,非谣言
RD-02925,valid,断食法需严格监督不适合多数人群,0,非谣言
RD-02926,valid,血脂高不能吃油,1,谣言
RD-02927,valid,调气血需配合饮食睡眠和心理调节,0,非谣言
RD-02928,valid,五谷杂粮有营养但不能包治百病,0,非谣言
RD-02929,valid,床垫越贵睡得越好,1,谣言
RD-02930,valid,做梦并不等于睡眠质量差,0,非谣言
RD-02931,valid,慢性病是“湿气重”导致的,1,谣言
RD-02932,valid,睡眠断断续续没影响,1,谣言
RD-02933,valid,养生,0,非谣言
RD-02934,valid,疫苗接种会造成不良人格,1,谣言
RD-02935,valid,年轻人熬夜无伤大雅,1,谣言
RD-02936,valid,长期使用安全套会引发癌症,1,谣言
RD-02937,valid,深夜使用脑过度反而会刺激神经系统,0,非谣言
RD-02938,valid,远离电子产品眼睛一定健康,1,谣言
RD-02939,valid,中药能根治所有癌症,1,谣言
RD-02940,valid,毛孔能被收缩到看不见,1,谣言
RD-02941,valid,孩子生长发育应摄入充足优质蛋白,0,非谣言
RD-02942,valid,个人卫生可降低但不能完全杜绝感染风险,0,非谣言
RD-02943,valid,酸性体质是百病之源,1,谣言
RD-02944,valid,紧身裤不影响生育但不宜长期穿着,0,非谣言
RD-02945,valid,过敏性疾病可能会长期存在，但通过科学管理和治疗，症状可以得到缓解。,0,非谣言
RD-02946,valid,佩戴眼镜本身不会导致眼球变化,0,非谣言
RD-02947,valid,慢性病治疗需中西结合不能单靠中医,0,非谣言
RD-02948,valid,人参适合所有体质补气养生,1,谣言
RD-02949,valid,粗粮能清理肠道垃圾,1,谣言
RD-02950,valid,血压正常不能排除心血管风险需综合评估,0,非谣言
RD-02951,valid,疫苗副作用是被隐瞒的,1,谣言
RD-02952,valid,登革热患者退热请避免使用布洛芬和阿司匹林！,0,非谣言
RD-02953,valid,适量黑巧克力可控制食欲但需注意份量,0,非谣言
RD-02954,valid,高血压不吃药自己能降下来,1,谣言
RD-02955,valid,性冷淡说明激素紊乱无法调节,1,谣言
RD-02956,valid,人参必须配鹿茸才补,1,谣言
RD-02957,valid,久坐是最易触发骨关节不适的场景，占比高达77%。久坐人群极易发生腰椎关节、髋关节、肩颈关节等部位的酸胀、僵硬和疼痛，有时还伴随着咔哒、噼啪的异响,0,非谣言
RD-02958,valid,健康的普通人吃菠菜不用担心。菠菜富含草酸，过量摄入且伴随饮水不足或钙摄入不足时，可能增加草酸钙结石（如肾结石）的风险，但这一过程较为缓慢，并不可能立刻引发肾衰竭。,0,非谣言
RD-02959,valid,拔火罐能排出体内湿气,1,谣言
RD-02960,valid,月经不调都是宫寒,1,谣言
RD-02961,valid,熬夜会影响代谢、免疫系统和情绪,0,非谣言
RD-02962,valid,传染病等于“灾星”,1,谣言
RD-02963,valid,宝宝发烧不能洗澡,1,谣言
RD-02964,valid,按压穴位可缓解轻微不适但不能治重病,0,非谣言
RD-02965,valid,卵巢按摩可以排毒养颜,1,谣言
RD-02966,valid,精液颜色随饮食、频率等变化不代表疾病,0,非谣言
RD-02967,valid,儿童也可能出现心理问题如焦虑和自卑,0,非谣言
RD-02968,valid,安静音乐可帮助放松入睡,0,非谣言
RD-02969,valid,吃枸杞能治近视,1,谣言
RD-02970,valid,白天开灯睡觉影响不大,1,谣言
RD-02971,valid,饮食营养均衡对慢病防控非常重要,0,非谣言
RD-02972,valid,经期游泳需使用卫生棉条或月经杯注意清洁,0,非谣言
RD-02973,valid,夜间频繁做梦可能与精神压力相关,0,非谣言
RD-02974,valid,疫苗接种越早越危险,1,谣言
RD-02975,valid,血压正常的人不可能得心梗,1,谣言
RD-02976,valid,婴儿流口水是脑发育差,1,谣言
